,Date,Time,Cycle,Sts
67,2021-1-13,00:01:07,0.6079319692584656,0
68,2021-1-13,00:01:08,1.0159371783911655,0
69,2021-1-13,00:01:09,0.2875,0
70,2021-1-13,00:01:10,0.49310103171127057,0
71,2021-1-13,00:01:11,0.7436194330789843,0
72,2021-1-13,00:01:12,0.3,0
73,2021-1-13,00:01:13,0.30416666666666664,0
74,2021-1-13,00:01:14,0.30833333333333335,0
75,2021-1-13,00:01:15,0.3125,0
76,2021-1-13,00:01:16,0.31666666666666665,0
77,2021-1-13,00:01:17,1.1803235344681038,0
78,2021-1-13,00:01:18,0.325,0
79,2021-1-13,00:01:19,0.32916666666666666,0
80,2021-1-13,00:01:20,0.3333333333333333,0
81,2021-1-13,00:01:21,0.3375,0
82,2021-1-13,00:01:22,0.6464373273069736,0
83,2021-1-13,00:01:23,0.3458333333333333,0
84,2021-1-13,00:01:24,0.35,0
85,2021-1-13,00:01:25,0.7885557437101216,0
86,2021-1-13,00:01:26,0.35833333333333334,0
87,2021-1-13,00:01:27,1.239014381716252,0
88,2021-1-13,00:01:28,0.6960004345746553,0
89,2021-1-13,00:01:29,0.37083333333333335,0
90,2021-1-13,00:01:30,0.375,0
91,2021-1-13,00:01:31,0.37916666666666665,0
92,2021-1-13,00:01:32,0.38333333333333336,0
93,2021-1-13,00:01:33,0.5439453140141164,0
94,2021-1-13,00:01:34,0.9759649764821263,0
95,2021-1-13,00:01:35,0.8809383939207003,0
96,2021-1-13,00:01:36,0.4,0
97,2021-1-13,00:01:37,0.4041666666666667,0
98,2021-1-13,00:01:38,0.6138657920110862,0
99,2021-1-13,00:01:39,0.6671106232410617,0
100,2021-1-13,00:01:40,1.3848603435649582,0
101,2021-1-13,00:01:41,0.42083333333333334,0
102,2021-1-13,00:01:42,1.016628616101288,0
103,2021-1-13,00:01:43,0.5676616652004638,0
104,2021-1-13,00:01:44,0.43333333333333335,0
105,2021-1-13,00:01:45,1.141889790314607,0
106,2021-1-13,00:01:46,0.44166666666666665,0
107,2021-1-13,00:01:47,0.840701986784856,0
108,2021-1-13,00:01:48,0.45,0
109,2021-1-13,00:01:49,1.0721074263981676,0
110,2021-1-13,00:01:50,0.5238410288489206,0
111,2021-1-13,00:01:51,0.6194897962233971,0
112,2021-1-13,00:01:52,0.4666666666666667,0
113,2021-1-13,00:01:53,0.4708333333333333,0
114,2021-1-13,00:01:54,0.475,0
115,2021-1-13,00:01:55,0.4791666666666667,0
116,2021-1-13,00:01:56,0.48333333333333334,0
117,2021-1-13,00:01:57,0.4875,0
118,2021-1-13,00:01:58,0.49166666666666664,0
119,2021-1-13,00:01:59,0.49583333333333335,0
120,2021-1-13,00:02:00,1.3816917088385774,0
121,2021-1-13,00:02:01,0.5008333333333334,0
122,2021-1-13,00:02:02,0.5016666666666667,0
123,2021-1-13,00:02:03,0.5025,0
124,2021-1-13,00:02:04,1.4424354545610023,0
125,2021-1-13,00:02:05,0.5041666666666667,0
126,2021-1-13,00:02:06,0.8702990238432095,0
127,2021-1-13,00:02:07,0.5058333333333334,0
128,2021-1-13,00:02:08,0.5066666666666667,0
129,2021-1-13,00:02:09,0.7742034275017918,0
130,2021-1-13,00:02:10,0.5083333333333333,0
131,2021-1-13,00:02:11,0.6403691793892848,0
132,2021-1-13,00:02:12,0.51,0
133,2021-1-13,00:02:13,0.5108333333333334,0
134,2021-1-13,00:02:14,0.5116666666666667,0
135,2021-1-13,00:02:15,0.5125,0
136,2021-1-13,00:02:16,1.0129199038341592,0
137,2021-1-13,00:02:17,0.5141666666666667,0
138,2021-1-13,00:02:18,0.7889732317981654,0
139,2021-1-13,00:02:19,0.5158333333333334,0
140,2021-1-13,00:02:20,1.2034074825292458,0
141,2021-1-13,00:02:21,1.2196014558845594,0
142,2021-1-13,00:02:22,0.5183333333333333,0
143,2021-1-13,00:02:23,0.5191666666666667,0
144,2021-1-13,00:02:24,0.52,0
145,2021-1-13,00:02:25,0.5208333333333334,0
146,2021-1-13,00:02:26,0.5216666666666666,0
147,2021-1-13,00:02:27,0.5225,0
148,2021-1-13,00:02:28,0.5233333333333333,0
149,2021-1-13,00:02:29,0.5241666666666667,0
150,2021-1-13,00:02:30,1.2163460268826105,0
151,2021-1-13,00:02:31,0.5258333333333334,0
152,2021-1-13,00:02:32,0.5920914986351259,0
153,2021-1-13,00:02:33,0.5275,0
154,2021-1-13,00:02:34,0.5283333333333333,0
155,2021-1-13,00:02:35,0.5291666666666667,0
156,2021-1-13,00:02:36,0.53,0
157,2021-1-13,00:02:37,0.5308333333333334,0
158,2021-1-13,00:02:38,1.1767079369692528,0
159,2021-1-13,00:02:39,0.5325,0
160,2021-1-13,00:02:40,1.0074605630016877,0
161,2021-1-13,00:02:41,0.5341666666666667,0
162,2021-1-13,00:02:42,0.535,0
163,2021-1-13,00:02:43,0.5358333333333334,0
164,2021-1-13,00:02:44,1.0620160042252895,0
165,2021-1-13,00:02:45,0.5375,0
166,2021-1-13,00:02:46,0.909342481631158,0
167,2021-1-13,00:02:47,0.5391666666666667,0
168,2021-1-13,00:02:48,0.54,0
169,2021-1-13,00:02:49,0.7792280458503846,0
170,2021-1-13,00:02:50,0.6870331585314307,0
171,2021-1-13,00:02:51,1.1927582589298462,0
172,2021-1-13,00:02:52,1.4549347764895009,0
173,2021-1-13,00:02:53,0.9766234994165057,0
174,2021-1-13,00:02:54,1.2155793712564633,0
175,2021-1-13,00:02:55,0.5458333333333333,0
176,2021-1-13,00:02:56,1.4322962565334194,0
177,2021-1-13,00:02:57,1.4198483901189132,0
178,2021-1-13,00:02:58,1.141331459772906,0
179,2021-1-13,00:02:59,0.5491666666666667,0
180,2021-1-13,00:03:00,0.55,0
181,2021-1-13,00:03:01,1.2266945191105827,0
182,2021-1-13,00:03:02,1.1636245011708604,0
183,2021-1-13,00:03:03,0.5525,0
184,2021-1-13,00:03:04,1.2930118871074048,0
185,2021-1-13,00:03:05,0.5918815360609695,0
186,2021-1-13,00:03:06,1.5044442730152654,0
187,2021-1-13,00:03:07,0.5558333333333333,0
188,2021-1-13,00:03:08,0.5566666666666666,0
189,2021-1-13,00:03:09,0.5575,0
190,2021-1-13,00:03:10,0.5583333333333333,0
191,2021-1-13,00:03:11,1.3456147779166558,0
192,2021-1-13,00:03:12,0.56,0
193,2021-1-13,00:03:13,0.826075188151686,0
194,2021-1-13,00:03:14,0.5616666666666666,0
195,2021-1-13,00:03:15,0.5625,0
196,2021-1-13,00:03:16,0.5633333333333334,0
197,2021-1-13,00:03:17,1.474764499171163,0
198,2021-1-13,00:03:18,0.565,0
199,2021-1-13,00:03:19,1.2836836690186764,0
200,2021-1-13,00:03:20,0.5666666666666667,0
201,2021-1-13,00:03:21,1.105700652757258,0
202,2021-1-13,00:03:22,0.5683333333333334,0
203,2021-1-13,00:03:23,0.5691666666666666,0
204,2021-1-13,00:03:24,1.2906445693884327,0
205,2021-1-13,00:03:25,0.6383988151891954,0
206,2021-1-13,00:03:26,0.7710992132512838,0
207,2021-1-13,00:03:27,0.5725,0
208,2021-1-13,00:03:28,0.5733333333333334,0
209,2021-1-13,00:03:29,0.8226853541732997,0
210,2021-1-13,00:03:30,0.575,0
211,2021-1-13,00:03:31,1.510173750464702,0
212,2021-1-13,00:03:32,0.5766666666666667,0
213,2021-1-13,00:03:33,0.5775,0
214,2021-1-13,00:03:34,0.7346770384304183,0
215,2021-1-13,00:03:35,0.9710631701808276,0
216,2021-1-13,00:03:36,1.232324542276646,0
217,2021-1-13,00:03:37,0.5808333333333333,0
218,2021-1-13,00:03:38,0.8658409840165857,0
219,2021-1-13,00:03:39,0.5825,0
220,2021-1-13,00:03:40,1.1741786349250294,0
221,2021-1-13,00:03:41,0.5841666666666666,0
222,2021-1-13,00:03:42,0.585,0
223,2021-1-13,00:03:43,1.4909392872140137,0
224,2021-1-13,00:03:44,0.5866666666666667,0
225,2021-1-13,00:03:45,1.2901300564579583,0
226,2021-1-13,00:03:46,0.7447818888715765,0
227,2021-1-13,00:03:47,0.7235619577829473,0
228,2021-1-13,00:03:48,0.59,0
229,2021-1-13,00:03:49,0.7504795349430177,0
230,2021-1-13,00:03:50,0.5916666666666667,0
231,2021-1-13,00:03:51,0.5925,0
232,2021-1-13,00:03:52,0.5933333333333333,0
233,2021-1-13,00:03:53,0.5941666666666666,0
234,2021-1-13,00:03:54,0.595,0
235,2021-1-13,00:03:55,0.5958333333333333,0
236,2021-1-13,00:03:56,0.5966666666666667,0
237,2021-1-13,00:03:57,0.5975,0
238,2021-1-13,00:03:58,1.1201155071320166,0
239,2021-1-13,00:03:59,1.5950816141726907,0
240,2021-1-13,00:04:00,0.6,0
241,2021-1-13,00:04:01,0.9863735731426498,0
242,2021-1-13,00:04:02,0.6008333333333333,0
243,2021-1-13,00:04:03,1.211770646957647,0
244,2021-1-13,00:04:04,0.6016666666666667,0
245,2021-1-13,00:04:05,0.6020833333333333,0
246,2021-1-13,00:04:06,1.1866481294508022,0
247,2021-1-13,00:04:07,0.6029166666666667,0
248,2021-1-13,00:04:08,1.2286133787804705,0
249,2021-1-13,00:04:09,0.60375,0
250,2021-1-13,00:04:10,1.2098419351794507,0
251,2021-1-13,00:04:11,0.6045833333333334,0
252,2021-1-13,00:04:12,0.605,0
253,2021-1-13,00:04:13,0.6054166666666666,0
254,2021-1-13,00:04:14,0.6058333333333333,0
255,2021-1-13,00:04:15,1.3297224843171591,0
256,2021-1-13,00:04:16,0.6066666666666667,0
257,2021-1-13,00:04:17,1.0865014981340586,0
258,2021-1-13,00:04:18,0.6074999999999999,0
259,2021-1-13,00:04:19,0.6079166666666667,0
260,2021-1-13,00:04:20,0.6083333333333333,0
261,2021-1-13,00:04:21,1.3280564116231877,0
262,2021-1-13,00:04:22,0.6091666666666666,0
263,2021-1-13,00:04:23,0.6095833333333334,0
264,2021-1-13,00:04:24,1.2095463389143641,0
265,2021-1-13,00:04:25,1.108173814313934,0
266,2021-1-13,00:04:26,0.6108333333333333,0
267,2021-1-13,00:04:27,0.61125,0
268,2021-1-13,00:04:28,0.6116666666666667,0
269,2021-1-13,00:04:29,0.6120833333333333,0
270,2021-1-13,00:04:30,0.6125,0
271,2021-1-13,00:04:31,0.6129166666666667,0
272,2021-1-13,00:04:32,0.6133333333333333,0
273,2021-1-13,00:04:33,0.61375,0
274,2021-1-13,00:04:34,0.6141666666666666,0
275,2021-1-13,00:04:35,0.6145833333333334,0
276,2021-1-13,00:04:36,1.1729628041635216,0
277,2021-1-13,00:04:37,0.6154166666666666,0
278,2021-1-13,00:04:38,1.56473298147671,0
279,2021-1-13,00:04:39,0.61625,0
280,2021-1-13,00:04:40,0.6166666666666667,0
281,2021-1-13,00:04:41,0.6170833333333333,0
282,2021-1-13,00:04:42,0.6175,0
283,2021-1-13,00:04:43,1.4532539444689745,0
284,2021-1-13,00:04:44,0.6183333333333333,0
285,2021-1-13,00:04:45,0.61875,0
286,2021-1-13,00:04:46,0.6191666666666666,0
287,2021-1-13,00:04:47,0.6195833333333334,0
288,2021-1-13,00:04:48,0.9632998491837728,0
289,2021-1-13,00:04:49,1.1221262848328561,0
290,2021-1-13,00:04:50,0.8524203542423144,0
291,2021-1-13,00:04:51,0.62125,0
292,2021-1-13,00:04:52,0.6216666666666667,0
293,2021-1-13,00:04:53,0.6220833333333333,0
294,2021-1-13,00:04:54,0.6225,0
295,2021-1-13,00:04:55,0.6229166666666667,0
296,2021-1-13,00:04:56,0.6233333333333333,0
297,2021-1-13,00:04:57,0.62375,0
298,2021-1-13,00:04:58,0.9245876585643632,0
299,2021-1-13,00:04:59,0.6245833333333334,0
300,2021-1-13,00:05:00,0.7440525416537586,0
301,2021-1-13,00:05:01,0.6254166666666666,0
302,2021-1-13,00:05:02,0.6258333333333334,0
303,2021-1-13,00:05:03,1.3379268121055996,0
304,2021-1-13,00:05:04,0.6266666666666667,0
305,2021-1-13,00:05:05,0.7719141964144232,0
306,2021-1-13,00:05:06,0.6275,0
307,2021-1-13,00:05:07,0.8177791796515741,0
308,2021-1-13,00:05:08,0.9440428850657451,0
309,2021-1-13,00:05:09,1.1948949815565566,0
310,2021-1-13,00:05:10,1.5545404361815671,0
311,2021-1-13,00:05:11,0.6295833333333334,0
312,2021-1-13,00:05:12,0.63,0
313,2021-1-13,00:05:13,0.9265005328703014,0
314,2021-1-13,00:05:14,0.8558991827046374,0
315,2021-1-13,00:05:15,0.63125,0
316,2021-1-13,00:05:16,0.6316666666666667,0
317,2021-1-13,00:05:17,0.6320833333333333,0
318,2021-1-13,00:05:18,0.6325,0
319,2021-1-13,00:05:19,1.4907296688587572,0
320,2021-1-13,00:05:20,1.4352466364963032,0
321,2021-1-13,00:05:21,0.63375,0
322,2021-1-13,00:05:22,0.6341666666666667,0
323,2021-1-13,00:05:23,1.571178536554871,0
324,2021-1-13,00:05:24,0.635,0
325,2021-1-13,00:05:25,0.6354166666666667,0
326,2021-1-13,00:05:26,0.9398677952159394,0
327,2021-1-13,00:05:27,0.63625,0
328,2021-1-13,00:05:28,0.6366666666666667,0
329,2021-1-13,00:05:29,0.6370833333333333,0
330,2021-1-13,00:05:30,0.6375,0
331,2021-1-13,00:05:31,0.6379166666666667,0
332,2021-1-13,00:05:32,0.6383333333333333,0
333,2021-1-13,00:05:33,1.255169217860305,0
334,2021-1-13,00:05:34,0.6391666666666667,0
335,2021-1-13,00:05:35,0.6395833333333334,0
336,2021-1-13,00:05:36,0.64,0
337,2021-1-13,00:05:37,1.1116282813396927,0
338,2021-1-13,00:05:38,1.461198603545334,0
339,2021-1-13,00:05:39,0.64125,0
340,2021-1-13,00:05:40,0.6416666666666667,0
341,2021-1-13,00:05:41,0.6420833333333333,0
342,2021-1-13,00:05:42,1.205997893691809,0
343,2021-1-13,00:05:43,1.2983898834913299,0
344,2021-1-13,00:05:44,1.023818197272749,0
345,2021-1-13,00:05:45,1.5077383436122387,0
346,2021-1-13,00:05:46,0.8825974096864818,0
347,2021-1-13,00:05:47,1.2553495429267683,0
348,2021-1-13,00:05:48,0.645,0
349,2021-1-13,00:05:49,0.6454166666666666,0
350,2021-1-13,00:05:50,1.3598440171152288,0
351,2021-1-13,00:05:51,0.64625,0
352,2021-1-13,00:05:52,0.6466666666666667,0
353,2021-1-13,00:05:53,0.6470833333333333,0
354,2021-1-13,00:05:54,0.6475000000000001,0
355,2021-1-13,00:05:55,1.0341039514929726,0
356,2021-1-13,00:05:56,0.6483333333333333,0
357,2021-1-13,00:05:57,0.64875,0
358,2021-1-13,00:05:58,1.2214838868942248,0
359,2021-1-13,00:05:59,0.6495833333333334,0
360,2021-1-13,00:06:00,0.65,0
361,2021-1-13,00:06:01,1.5010774149657542,0
362,2021-1-13,00:06:02,0.6503333333333333,0
363,2021-1-13,00:06:03,1.620732428148318,0
364,2021-1-13,00:06:04,0.7286345638935584,0
365,2021-1-13,00:06:05,0.6508333333333334,0
366,2021-1-13,00:06:06,0.6700213711954845,0
367,2021-1-13,00:06:07,0.6511666666666667,0
368,2021-1-13,00:06:08,0.6513333333333333,0
369,2021-1-13,00:06:09,0.9750288797051345,0
370,2021-1-13,00:06:10,0.9261486740622539,0
371,2021-1-13,00:06:11,0.8804255516257147,0
372,2021-1-13,00:06:12,0.7212143446080795,0
373,2021-1-13,00:06:13,0.6521666666666667,0
374,2021-1-13,00:06:14,0.6523333333333333,0
375,2021-1-13,00:06:15,0.6525000000000001,0
376,2021-1-13,00:06:16,1.475615251168363,0
377,2021-1-13,00:06:17,1.5385880172907547,0
378,2021-1-13,00:06:18,0.653,0
379,2021-1-13,00:06:19,0.6531666666666667,0
380,2021-1-13,00:06:20,1.5689661051384192,0
381,2021-1-13,00:06:21,0.6535,0
382,2021-1-13,00:06:22,0.6536666666666667,0
383,2021-1-13,00:06:23,0.6538333333333334,0
384,2021-1-13,00:06:24,0.654,0
385,2021-1-13,00:06:25,1.4747783712096818,0
386,2021-1-13,00:06:26,0.6543333333333333,0
387,2021-1-13,00:06:27,0.6545000000000001,0
388,2021-1-13,00:06:28,0.9793112189548182,0
389,2021-1-13,00:06:29,1.154908213162586,0
390,2021-1-13,00:06:30,0.655,0
391,2021-1-13,00:06:31,0.6551666666666667,0
392,2021-1-13,00:06:32,0.6553333333333333,0
393,2021-1-13,00:06:33,0.6555,0
394,2021-1-13,00:06:34,0.6556666666666667,0
395,2021-1-13,00:06:35,0.6989222612815548,0
396,2021-1-13,00:06:36,0.656,0
397,2021-1-13,00:06:37,1.0554673249700068,0
398,2021-1-13,00:06:38,0.6563333333333333,0
399,2021-1-13,00:06:39,0.7041943974926008,0
400,2021-1-13,00:06:40,0.8806022581159495,0
401,2021-1-13,00:06:41,0.6568333333333334,0
402,2021-1-13,00:06:42,0.6703368312233848,0
403,2021-1-13,00:06:43,1.4963507189220508,0
404,2021-1-13,00:06:44,0.6573333333333333,0
405,2021-1-13,00:06:45,0.6575,0
406,2021-1-13,00:06:46,0.6576666666666667,0
407,2021-1-13,00:06:47,0.6578333333333334,0
408,2021-1-13,00:06:48,1.6158082450308657,0
409,2021-1-13,00:06:49,0.9864181409139864,0
410,2021-1-13,00:06:50,0.6583333333333333,0
411,2021-1-13,00:06:51,0.6585,0
412,2021-1-13,00:06:52,0.6586666666666667,0
413,2021-1-13,00:06:53,1.1368145547686543,0
414,2021-1-13,00:06:54,1.4426723335333236,0
415,2021-1-13,00:06:55,0.6591666666666667,0
416,2021-1-13,00:06:56,0.6593333333333333,0
417,2021-1-13,00:06:57,0.6595000000000001,0
418,2021-1-13,00:06:58,0.6596666666666667,0
419,2021-1-13,00:06:59,0.6598333333333334,0
420,2021-1-13,00:07:00,1.4322098672113335,0
421,2021-1-13,00:07:01,1.0461864821037052,0
422,2021-1-13,00:07:02,1.122736050614348,0
423,2021-1-13,00:07:03,1.1882062946532228,0
424,2021-1-13,00:07:04,0.6606666666666667,0
425,2021-1-13,00:07:05,0.6608333333333334,0
426,2021-1-13,00:07:06,0.661,0
427,2021-1-13,00:07:07,0.6611666666666667,0
428,2021-1-13,00:07:08,0.6613333333333333,0
429,2021-1-13,00:07:09,0.6615000000000001,0
430,2021-1-13,00:07:10,0.6616666666666667,0
431,2021-1-13,00:07:11,0.6618333333333334,0
432,2021-1-13,00:07:12,1.3802669261693896,0
433,2021-1-13,00:07:13,0.6621666666666667,0
434,2021-1-13,00:07:14,0.6623333333333333,0
435,2021-1-13,00:07:15,0.6625000000000001,0
436,2021-1-13,00:07:16,1.2855445150574891,0
437,2021-1-13,00:07:17,0.6628333333333334,0
438,2021-1-13,00:07:18,0.663,0
439,2021-1-13,00:07:19,0.6631666666666667,0
440,2021-1-13,00:07:20,0.6633333333333333,0
441,2021-1-13,00:07:21,1.373037562855273,0
442,2021-1-13,00:07:22,0.6636666666666667,0
443,2021-1-13,00:07:23,1.4494491814389199,0
444,2021-1-13,00:07:24,1.1659726473143588,0
445,2021-1-13,00:07:25,0.6641666666666667,0
446,2021-1-13,00:07:26,0.87840540897008,0
447,2021-1-13,00:07:27,1.2498757273802983,0
448,2021-1-13,00:07:28,0.6646666666666667,0
449,2021-1-13,00:07:29,0.6648333333333334,0
450,2021-1-13,00:07:30,0.665,0
451,2021-1-13,00:07:31,1.4308493770645168,0
452,2021-1-13,00:07:32,0.6653333333333333,0
453,2021-1-13,00:07:33,0.6655,0
454,2021-1-13,00:07:34,0.6656666666666667,0
455,2021-1-13,00:07:35,0.6658333333333334,0
456,2021-1-13,00:07:36,1.010799506768714,0
457,2021-1-13,00:07:37,0.6661666666666667,0
458,2021-1-13,00:07:38,1.6338348436947598,0
459,2021-1-13,00:07:39,0.6665000000000001,0
460,2021-1-13,00:07:40,1.5165105236339986,0
461,2021-1-13,00:07:41,0.6668333333333334,0
462,2021-1-13,00:07:42,0.7708343403718212,0
463,2021-1-13,00:07:43,1.2954887442854668,0
464,2021-1-13,00:07:44,0.6673333333333333,0
465,2021-1-13,00:07:45,1.6015879498722403,0
466,2021-1-13,00:07:46,1.5770767028321666,0
467,2021-1-13,00:07:47,1.5814805716887932,0
468,2021-1-13,00:07:48,0.668,0
469,2021-1-13,00:07:49,0.852301304779248,0
470,2021-1-13,00:07:50,1.659450644618263,0
471,2021-1-13,00:07:51,0.6685,0
472,2021-1-13,00:07:52,0.6686666666666667,0
473,2021-1-13,00:07:53,0.6688333333333334,0
474,2021-1-13,00:07:54,0.669,0
475,2021-1-13,00:07:55,1.5413063550132635,0
476,2021-1-13,00:07:56,0.6693333333333333,0
477,2021-1-13,00:07:57,0.6695000000000001,0
478,2021-1-13,00:07:58,0.6696666666666667,0
479,2021-1-13,00:07:59,0.6698333333333334,0
480,2021-1-13,00:08:00,0.8186910737490929,0
481,2021-1-13,00:08:01,0.67,0
482,2021-1-13,00:08:02,0.67,0
483,2021-1-13,00:08:03,0.67,0
484,2021-1-13,00:08:04,0.67,0
485,2021-1-13,00:08:05,1.5957383359160955,0
486,2021-1-13,00:08:06,0.67,0
487,2021-1-13,00:08:07,0.67,0
488,2021-1-13,00:08:08,1.4732756180913784,0
489,2021-1-13,00:08:09,1.6438451179784852,0
490,2021-1-13,00:08:10,0.8173051623089727,0
491,2021-1-13,00:08:11,0.67,0
492,2021-1-13,00:08:12,1.3099195841023836,0
493,2021-1-13,00:08:13,0.8380434321837082,0
494,2021-1-13,00:08:14,0.6735925815091149,0
495,2021-1-13,00:08:15,0.67,0
496,2021-1-13,00:08:16,0.67,0
497,2021-1-13,00:08:17,0.67,0
498,2021-1-13,00:08:18,0.67,0
499,2021-1-13,00:08:19,0.67,0
500,2021-1-13,00:08:20,0.67,0
501,2021-1-13,00:08:21,0.67,0
502,2021-1-13,00:08:22,0.8025144011728372,0
503,2021-1-13,00:08:23,0.67,0
504,2021-1-13,00:08:24,1.0198432310186143,0
505,2021-1-13,00:08:25,0.67,0
506,2021-1-13,00:08:26,1.362006394721373,0
507,2021-1-13,00:08:27,0.67,0
508,2021-1-13,00:08:28,0.67,0
509,2021-1-13,00:08:29,0.67,0
510,2021-1-13,00:08:30,0.67,0
511,2021-1-13,00:08:31,0.67,0
512,2021-1-13,00:08:32,1.5259278123791686,0
513,2021-1-13,00:08:33,0.67,0
514,2021-1-13,00:08:34,0.67,0
515,2021-1-13,00:08:35,0.67,0
516,2021-1-13,00:08:36,0.67,0
517,2021-1-13,00:08:37,1.5029699689699978,0
518,2021-1-13,00:08:38,0.67,0
519,2021-1-13,00:08:39,0.67,0
520,2021-1-13,00:08:40,1.368354484197392,0
521,2021-1-13,00:08:41,0.6842667983179752,0
522,2021-1-13,00:08:42,1.1014601527348784,0
523,2021-1-13,00:08:43,0.67,0
524,2021-1-13,00:08:44,0.67,0
525,2021-1-13,00:08:45,1.6220627547261954,0
526,2021-1-13,00:08:46,0.8614570020832849,0
527,2021-1-13,00:08:47,0.67,0
528,2021-1-13,00:08:48,1.1521347515671814,0
529,2021-1-13,00:08:49,0.67,0
530,2021-1-13,00:08:50,0.67,0
531,2021-1-13,00:08:51,0.8378447941396583,0
532,2021-1-13,00:08:52,0.67,0
533,2021-1-13,00:08:53,0.67,0
534,2021-1-13,00:08:54,1.0361746644436178,0
535,2021-1-13,00:08:55,0.67,0
536,2021-1-13,00:08:56,0.67,0
537,2021-1-13,00:08:57,0.67,0
538,2021-1-13,00:08:58,1.663751779118563,0
539,2021-1-13,00:08:59,1.2806367889248016,0
540,2021-1-13,00:09:00,0.67,0
541,2021-1-13,00:09:01,1.580902831610088,0
542,2021-1-13,00:09:02,1.5658830959656505,0
543,2021-1-13,00:09:03,0.67,0
544,2021-1-13,00:09:04,0.67,0
545,2021-1-13,00:09:05,0.67,0
546,2021-1-13,00:09:06,0.67,0
547,2021-1-13,00:09:07,0.67,0
548,2021-1-13,00:09:08,0.67,0
549,2021-1-13,00:09:09,0.67,0
550,2021-1-13,00:09:10,1.520208398538502,0
551,2021-1-13,00:09:11,0.7823555533910782,0
552,2021-1-13,00:09:12,0.8402626037561632,0
553,2021-1-13,00:09:13,1.5917235377056307,0
554,2021-1-13,00:09:14,0.67,0
555,2021-1-13,00:09:15,0.67,0
556,2021-1-13,00:09:16,1.3821915152163695,0
557,2021-1-13,00:09:17,0.67,0
558,2021-1-13,00:09:18,1.326484451306451,0
559,2021-1-13,00:09:19,0.67,0
560,2021-1-13,00:09:20,0.7259108214147595,0
561,2021-1-13,00:09:21,0.9039139711948104,0
562,2021-1-13,00:09:22,1.6380375682704473,0
